resource_id,department_id,avg_gpa,current_gpa,is_poor
00000000-0000-0000-0002-000000000062,50A0,,3.84,f
00000000-0000-0000-0002-000000000062,30A0,,,f
00000000-0000-0000-0002-000000000062,7011,,,f
00000000-0000-0000-0002-000000000062,B010,4,,f
00000000-0000-0000-0002-000000000062,1030,4.23,4.01,f
00000000-0000-0000-0002-000000000062,9020,3.88,3.72,f
00000000-0000-0000-0002-000000000062,5090,,,f
00000000-0000-0000-0002-000000000062,2080,,,f
00000000-0000-0000-0002-000000000062,A012,4.13,,f
00000000-0000-0000-0002-000000000062,B0A0,,,f
00000000-0000-0000-0002-000000000062,H040,4.15,3.96,f
00000000-0000-0000-0002-000000000062,5080,4.1,,f
00000000-0000-0000-0002-000000000062,6070,,3.82,f
00000000-0000-0000-0002-000000000062,A011,4.01,,f
00000000-0000-0000-0002-000000000062,40A0,,3.94,f
00000000-0000-0000-0002-000000000062,6100,,,f
00000000-0000-0000-0002-000000000062,8010,,,f
00000000-0000-0000-0002-000000000062,4010,,,f
00000000-0000-0000-0002-000000000062,4120,4.16,,f
00000000-0000-0000-0002-000000000062,3030,3.78,4.02,f
00000000-0000-0000-0002-000000000062,H060,3.79,,f
00000000-0000-0000-0002-000000000062,6090,,,f
00000000-0000-0000-0002-000000000062,1070,3.85,,f
00000000-0000-0000-0002-000000000062,7020,,3.99,f
00000000-0000-0000-0002-000000000062,1011,,3.93,f
00000000-0000-0000-0002-000000000062,1020,3.8,,f
00000000-0000-0000-0002-000000000062,1090,,,f
00000000-0000-0000-0002-000000000062,9010,,,f
00000000-0000-0000-0002-000000000062,6150,,,f
00000000-0000-0000-0002-000000000062,2040,,3.94,f
00000000-0000-0000-0002-000000000062,A013,,,f
00000000-0000-0000-0002-000000000062,6060,4.02,3.86,f
00000000-0000-0000-0002-000000000062,3100,,,f
00000000-0000-0000-0002-000000000062,O010,4.09,3.97,f
00000000-0000-0000-0002-000000000062,5050,,,f
00000000-0000-0000-0002-000000000062,3050,3.91,,f
00000000-0000-0000-0002-000000000062,4020,3.91,4.21,f
00000000-0000-0000-0002-000000000062,3023,3.75,4.07,f
00000000-0000-0000-0002-000000000062,O020,,4,f
00000000-0000-0000-0002-000000000062,7050,,,f
00000000-0000-0000-0002-000000000062,5010,,4.18,f
00000000-0000-0000-0002-000000000062,7010,,,f
00000000-0000-0000-0002-000000000062,2070,3.93,3.73,f
00000000-0000-0000-0002-000000000062,7040,,,f
00000000-0000-0000-0002-000000000062,6130,4.24,3.75,f
00000000-0000-0000-0002-000000000062,6030,4.26,,f
00000000-0000-0000-0002-000000000063,5080,4.29,3.96,f
00000000-0000-0000-0002-000000000064,H040,3.95,3.75,f
00000000-0000-0000-0002-000000000064,7040,3.74,,t
00000000-0000-0000-0002-000000000064,3100,4.13,4.27,t
00000000-0000-0000-0002-000000000064,1090,3.8,,f
00000000-0000-0000-0002-000000000064,7060,,,f
00000000-0000-0000-0002-000000000064,H050,4.08,,f
00000000-0000-0000-0002-000000000064,6010,,4.05,f
00000000-0000-0000-0002-000000000064,5080,3.9,4.01,t
00000000-0000-0000-0002-000000000064,6020,4.18,,f
00000000-0000-0000-0002-000000000064,4030,,3.82,f
00000000-0000-0000-0002-000000000064,B020,4.15,,f
00000000-0000-0000-0002-000000000064,6060,4.29,3.87,f
00000000-0000-0000-0002-000000000064,3050,,4.09,f
00000000-0000-0000-0002-000000000064,4060,4.08,,f
00000000-0000-0000-0002-000000000065,3023,4.04,,f
00000000-0000-0000-0002-000000000065,2080,4.12,,f
00000000-0000-0000-0002-000000000065,H060,,4.28,f
00000000-0000-0000-0002-000000000065,5010,4,3.96,f
00000000-0000-0000-0002-000000000065,6110,,4.23,f
00000000-0000-0000-0002-000000000065,6010,,3.93,f
00000000-0000-0000-0002-000000000065,O020,3.81,4.03,f
00000000-0000-0000-0002-000000000065,5020,,,f
00000000-0000-0000-0002-000000000065,6130,4.21,,f
00000000-0000-0000-0002-000000000065,4080,3.72,,f
00000000-0000-0000-0002-000000000065,4040,3.94,4.18,f
00000000-0000-0000-0002-000000000065,4031,4.14,4.1,f
00000000-0000-0000-0002-000000000065,4060,4,,f
00000000-0000-0000-0002-000000000065,7012,3.95,,f
00000000-0000-0000-0002-000000000065,3050,,4.01,f
00000000-0000-0000-0002-000000000065,5070,,,f
00000000-0000-0000-0002-000000000065,Z010,,,f
00000000-0000-0000-0002-000000000065,6080,4.11,3.88,f
00000000-0000-0000-0002-000000000065,6030,,3.86,f
00000000-0000-0000-0002-000000000065,6070,,4.14,f
00000000-0000-0000-0002-000000000065,B0A0,3.86,,f
00000000-0000-0000-0002-000000000065,6020,3.86,3.84,f
00000000-0000-0000-0002-000000000065,9010,,,f
00000000-0000-0000-0002-000000000065,2010,4.22,,f
00000000-0000-0000-0002-000000000065,6050,,,f
00000000-0000-0000-0002-000000000065,2020,,,f
00000000-0000-0000-0002-000000000065,4010,3.81,,f
00000000-0000-0000-0002-000000000065,1090,4.06,3.86,f
00000000-0000-0000-0002-000000000065,1060,,,f
00000000-0000-0000-0002-000000000065,6150,4.3,4.11,f
00000000-0000-0000-0002-000000000065,7060,,3.95,f
00000000-0000-0000-0002-000000000065,1050,,,f
00000000-0000-0000-0002-000000000065,1030,,4,f
00000000-0000-0000-0002-000000000065,1040,4.04,4.2,f
00000000-0000-0000-0002-000000000065,B010,4.2,4.04,f
00000000-0000-0000-0002-000000000065,7050,,,f
00000000-0000-0000-0002-000000000066,4080,4.06,,f
00000000-0000-0000-0002-000000000066,1011,,,f
00000000-0000-0000-0002-000000000066,6120,4.02,4.27,f
00000000-0000-0000-0002-000000000066,7050,3.78,3.74,f
00000000-0000-0000-0002-000000000066,4010,4.26,3.76,f
00000000-0000-0000-0002-000000000066,3030,,4.12,f
00000000-0000-0000-0002-000000000066,4090,3.97,,f
00000000-0000-0000-0002-000000000066,A013,4.05,3.74,f
00000000-0000-0000-0002-000000000066,5010,,,f
00000000-0000-0000-0002-000000000066,Z010,3.92,3.81,f
00000000-0000-0000-0002-000000000066,2010,4.27,,f
00000000-0000-0000-0002-000000000066,6110,,,f
00000000-0000-0000-0002-000000000066,4040,3.9,,f
00000000-0000-0000-0002-000000000066,4020,3.82,,f
00000000-0000-0000-0002-000000000066,H060,4.22,3.73,f
00000000-0000-0000-0002-000000000066,1030,,,f
00000000-0000-0000-0002-000000000066,3021,3.78,,f
00000000-0000-0000-0002-000000000066,6090,,4.08,f
00000000-0000-0000-0002-000000000066,4031,3.78,,f
00000000-0000-0000-0002-000000000066,1010,3.75,,f
00000000-0000-0000-0002-000000000066,9010,,,f
00000000-0000-0000-0002-000000000066,O020,4.21,,f
00000000-0000-0000-0002-000000000066,A012,,4.22,f
00000000-0000-0000-0002-000000000066,8010,,3.86,f
00000000-0000-0000-0002-000000000066,6020,,,f
00000000-0000-0000-0002-000000000066,60A0,4.06,4.28,f
00000000-0000-0000-0002-000000000066,5020,4.07,,f
00000000-0000-0000-0002-000000000066,5070,4,4.25,f
00000000-0000-0000-0002-000000000066,30A0,,,f
00000000-0000-0000-0002-000000000066,4081,3.9,4.23,f
00000000-0000-0000-0002-000000000066,7012,,,f
00000000-0000-0000-0002-000000000066,6030,,3.88,f
00000000-0000-0000-0002-000000000066,3020,,4.19,f
00000000-0000-0000-0002-000000000066,1070,,,f
00000000-0000-0000-0002-000000000066,2020,4.12,,f
00000000-0000-0000-0002-000000000066,3050,3.88,,f
00000000-0000-0000-0002-000000000066,2090,,,f
00000000-0000-0000-0002-000000000066,7040,,3.76,f
00000000-0000-0000-0002-000000000066,6070,,4.2,f
00000000-0000-0000-0002-000000000066,7030,,,f
00000000-0000-0000-0002-000000000066,1040,3.82,,f
00000000-0000-0000-0002-000000000066,1020,3.89,4.22,f
00000000-0000-0000-0002-000000000066,3100,,4,f
00000000-0000-0000-0002-000000000066,1090,,3.86,f
00000000-0000-0000-0002-000000000066,2040,,,f
00000000-0000-0000-0002-000000000066,B020,3.91,4.03,f
00000000-0000-0000-0002-000000000066,2030,,3.81,f
00000000-0000-0000-0002-000000000066,4030,,,f
00000000-0000-0000-0002-000000000066,5050,4.01,4.14,f
00000000-0000-0000-0002-000000000066,7011,4.14,,f
00000000-0000-0000-0002-000000000066,A011,,,f
00000000-0000-0000-0002-000000000066,6100,,,f
00000000-0000-0000-0002-000000000066,7010,,4.07,f
00000000-0000-0000-0002-000000000066,B010,3.78,,f
00000000-0000-0000-0002-000000000066,6010,3.78,,f
00000000-0000-0000-0002-000000000066,1050,,,f
00000000-0000-0000-0002-000000000066,O010,,,f
00000000-0000-0000-0002-000000000066,4060,,3.95,f
00000000-0000-0000-0002-000000000066,2080,,4.13,f
00000000-0000-0000-0002-000000000066,3022,3.8,,f
00000000-0000-0000-0002-000000000066,9020,,4.3,f
00000000-0000-0000-0002-000000000066,H040,,4.11,f
00000000-0000-0000-0002-000000000066,7060,4.22,,f
00000000-0000-0000-0002-000000000066,6080,,,f
00000000-0000-0000-0002-000000000066,3023,,4.05,f
00000000-0000-0000-0002-000000000066,5090,,4.12,f
00000000-0000-0000-0002-000000000066,2070,,3.81,f
00000000-0000-0000-0002-000000000066,H050,3.79,,f
00000000-0000-0000-0002-000000000066,5040,3.96,4.18,f
00000000-0000-0000-0002-000000000066,6060,,,f
00000000-0000-0000-0002-000000000066,6150,,,f
00000000-0000-0000-0002-000000000066,6050,,3.98,f
00000000-0000-0000-0002-000000000066,40A0,,,f
00000000-0000-0000-0002-000000000066,B0A0,,,f
00000000-0000-0000-0002-000000000066,1060,3.86,,f
00000000-0000-0000-0002-000000000066,5080,3.87,,f
00000000-0000-0000-0002-000000000066,6130,4.15,3.91,f
00000000-0000-0000-0002-000000000067,B010,,3.84,f
00000000-0000-0000-0002-000000000067,1060,,3.77,f
00000000-0000-0000-0002-000000000067,2080,,4.21,f
00000000-0000-0000-0002-000000000067,1040,4.1,3.72,f
00000000-0000-0000-0002-000000000067,1090,,,f
00000000-0000-0000-0002-000000000067,2090,,4.18,f
00000000-0000-0000-0002-000000000067,7030,3.89,3.86,f
00000000-0000-0000-0002-000000000067,6060,4.25,,f
00000000-0000-0000-0002-000000000067,4030,4.27,,f
00000000-0000-0000-0002-000000000067,6110,4.28,3.84,f
00000000-0000-0000-0002-000000000067,7020,,3.75,f
00000000-0000-0000-0002-000000000067,5090,3.85,,f
00000000-0000-0000-0002-000000000067,1010,,3.77,f
00000000-0000-0000-0002-000000000067,6070,4.11,,f
00000000-0000-0000-0002-000000000067,7010,3.71,,f
00000000-0000-0000-0002-000000000067,6150,,,f
00000000-0000-0000-0002-000000000067,6090,4.2,4.01,f
00000000-0000-0000-0002-000000000067,O020,4.04,,f
00000000-0000-0000-0002-000000000067,5050,3.75,4.08,f
00000000-0000-0000-0002-000000000067,H060,,,f
00000000-0000-0000-0002-000000000067,4120,,,f
00000000-0000-0000-0002-000000000067,2030,,3.98,f
00000000-0000-0000-0002-000000000067,4081,4.19,3.72,f
00000000-0000-0000-0002-000000000067,4060,3.94,3.72,f
00000000-0000-0000-0002-000000000067,60A0,,,f
00000000-0000-0000-0002-000000000067,6010,3.7,,f
00000000-0000-0000-0002-000000000067,5020,4.17,3.99,f
00000000-0000-0000-0002-000000000067,2010,,4.24,f
00000000-0000-0000-0002-000000000067,9020,4,3.88,f
00000000-0000-0000-0002-000000000067,6120,,3.98,f
00000000-0000-0000-0002-000000000067,50A0,,3.99,f
00000000-0000-0000-0002-000000000067,4010,,4.15,f
00000000-0000-0000-0002-000000000067,6130,3.76,3.83,f
00000000-0000-0000-0002-000000000067,3020,,,f
00000000-0000-0000-0002-000000000067,5040,4.08,,f
00000000-0000-0000-0002-000000000067,4040,,3.93,f
00000000-0000-0000-0002-000000000067,H040,4.11,,f
00000000-0000-0000-0002-000000000067,30A0,,,f
00000000-0000-0000-0002-000000000067,8010,,4.27,f
00000000-0000-0000-0002-000000000067,1011,,3.86,f
00000000-0000-0000-0002-000000000067,7040,,4.19,f
00000000-0000-0000-0002-000000000067,2040,4.17,,f
00000000-0000-0000-0002-000000000067,6080,,4.28,f
00000000-0000-0000-0002-000000000067,A013,3.94,,f
00000000-0000-0000-0002-000000000067,3100,3.94,,f
00000000-0000-0000-0002-000000000067,4090,,,f
00000000-0000-0000-0002-000000000067,6100,3.82,4.29,f
00000000-0000-0000-0002-000000000067,6030,3.9,,f
00000000-0000-0000-0002-000000000067,2070,,,f
00000000-0000-0000-0002-000000000067,1030,,4.03,f
00000000-0000-0000-0002-000000000067,Z010,,4.16,f
00000000-0000-0000-0002-000000000067,40A0,,4.18,f
00000000-0000-0000-0002-000000000067,5080,4.07,,f
00000000-0000-0000-0002-000000000067,4031,4.28,3.98,f
00000000-0000-0000-0002-000000000067,3023,,,f
00000000-0000-0000-0002-000000000067,3030,,,f
00000000-0000-0000-0002-000000000067,1020,4.15,4.29,f
00000000-0000-0000-0002-000000000067,7011,4.03,,f
00000000-0000-0000-0002-000000000067,5070,3.74,4.3,f
00000000-0000-0000-0002-000000000067,6020,4.28,,f
00000000-0000-0000-0002-000000000067,7060,,,f
00000000-0000-0000-0002-000000000067,7050,,3.86,f
00000000-0000-0000-0002-000000000067,6050,,,f
00000000-0000-0000-0002-000000000067,2020,3.99,,f
00000000-0000-0000-0002-000000000068,4081,,,f
00000000-0000-0000-0002-000000000068,5010,4.07,3.77,f
00000000-0000-0000-0002-000000000068,7010,,4.01,f
00000000-0000-0000-0002-000000000068,3022,,4.18,f
00000000-0000-0000-0002-000000000068,1050,,3.9,f
00000000-0000-0000-0002-000000000068,A012,3.77,4.06,f
00000000-0000-0000-0002-000000000068,B0A0,,4.03,f
00000000-0000-0000-0002-000000000068,6110,4.13,3.77,f
00000000-0000-0000-0002-000000000068,5040,,4.28,f
00000000-0000-0000-0002-000000000068,3021,,,f
00000000-0000-0000-0002-000000000068,B010,3.98,,f
00000000-0000-0000-0002-000000000068,7030,4.1,,f
00000000-0000-0000-0002-000000000068,6080,,,f
00000000-0000-0000-0002-000000000068,6050,,,f
00000000-0000-0000-0002-000000000068,6020,3.9,,f
00000000-0000-0000-0002-000000000068,5050,3.85,,f
00000000-0000-0000-0002-000000000068,2040,3.84,,f
00000000-0000-0000-0002-000000000068,2030,,3.82,f
00000000-0000-0000-0002-000000000068,3023,,,f
00000000-0000-0000-0002-000000000068,6060,,,f
00000000-0000-0000-0002-000000000068,2010,3.87,,f
00000000-0000-0000-0002-000000000069,60A0,,3.74,f
00000000-0000-0000-0002-000000000069,1040,,,f
00000000-0000-0000-0002-000000000069,7020,,,f
00000000-0000-0000-0002-000000000069,3021,,,f
00000000-0000-0000-0002-000000000069,1010,,,f
00000000-0000-0000-0002-000000000069,5050,4.16,,f
00000000-0000-0000-0002-000000000069,6090,,3.83,t
00000000-0000-0000-0002-000000000069,3100,3.91,,f
00000000-0000-0000-0002-000000000069,30A0,,,f
00000000-0000-0000-0002-000000000069,2020,,4.12,f
00000000-0000-0000-0002-000000000069,7030,3.88,,f
00000000-0000-0000-0002-000000000069,4040,,3.76,f
00000000-0000-0000-0002-000000000069,4120,,,f
00000000-0000-0000-0002-000000000069,O010,,,f
00000000-0000-0000-0002-000000000069,A013,4.29,,f
00000000-0000-0000-0002-000000000069,B010,,,f
00000000-0000-0000-0002-000000000069,7040,,4.3,f
00000000-0000-0000-0002-000000000069,O020,4.04,,f
00000000-0000-0000-0002-000000000069,7050,,3.86,f
00000000-0000-0000-0002-000000000069,6030,3.95,3.79,t
00000000-0000-0000-0002-000000000069,7010,4.08,,f
00000000-0000-0000-0002-000000000070,2030,4.22,3.8,f
00000000-0000-0000-0002-000000000071,2080,3.81,,f
00000000-0000-0000-0002-000000000071,1011,4.2,,f
00000000-0000-0000-0002-000000000071,60A0,3.81,3.83,f
00000000-0000-0000-0002-000000000071,2090,3.79,,f
00000000-0000-0000-0002-000000000071,7050,,,f
00000000-0000-0000-0002-000000000071,3100,,4.3,f
00000000-0000-0000-0002-000000000071,2020,,,f
00000000-0000-0000-0002-000000000071,2030,,4.14,f
00000000-0000-0000-0002-000000000071,40A0,4.03,,f
00000000-0000-0000-0002-000000000071,3023,,,f
00000000-0000-0000-0002-000000000071,B0A0,,,f
00000000-0000-0000-0002-000000000071,B020,3.8,,f
00000000-0000-0000-0002-000000000071,A011,,3.91,f
00000000-0000-0000-0002-000000000071,7040,4.09,,f
00000000-0000-0000-0002-000000000071,2040,3.76,3.77,f
00000000-0000-0000-0002-000000000071,5050,4.25,3.88,f
00000000-0000-0000-0002-000000000071,6110,,3.92,f
00000000-0000-0000-0002-000000000071,5020,,,f
00000000-0000-0000-0002-000000000071,6030,,,f
00000000-0000-0000-0002-000000000071,6090,,3.95,f
00000000-0000-0000-0002-000000000071,6020,4.27,,f
00000000-0000-0000-0002-000000000071,6070,,3.83,f
00000000-0000-0000-0002-000000000071,6050,,,f
00000000-0000-0000-0002-000000000071,4010,,,f
00000000-0000-0000-0002-000000000071,4030,,4.19,f
00000000-0000-0000-0002-000000000071,4020,,,f
00000000-0000-0000-0002-000000000071,30A0,4.3,,f
00000000-0000-0000-0002-000000000071,7012,4.08,3.92,f
00000000-0000-0000-0002-000000000071,7010,4.15,4.07,f
00000000-0000-0000-0002-000000000071,B010,,,f
00000000-0000-0000-0002-000000000071,6080,,,f
00000000-0000-0000-0002-000000000071,3021,3.72,,f
00000000-0000-0000-0002-000000000071,O020,,,f
00000000-0000-0000-0002-000000000071,7060,3.82,,f
00000000-0000-0000-0002-000000000071,2010,,3.77,f
00000000-0000-0000-0002-000000000071,6130,,,f
00000000-0000-0000-0002-000000000071,6120,3.93,,f
00000000-0000-0000-0002-000000000071,4081,,,f
00000000-0000-0000-0002-000000000071,2070,3.96,4.14,f
00000000-0000-0000-0002-000000000071,1070,3.98,,f
00000000-0000-0000-0002-000000000071,9020,,4.01,f
00000000-0000-0000-0002-000000000071,O010,4.02,,f
00000000-0000-0000-0002-000000000071,50A0,,3.82,f
00000000-0000-0000-0002-000000000071,A012,3.76,3.94,f
00000000-0000-0000-0002-000000000071,5040,4.21,,f
00000000-0000-0000-0002-000000000071,7020,4.11,3.91,f
00000000-0000-0000-0002-000000000071,H050,3.7,,f
00000000-0000-0000-0002-000000000071,5070,4.22,4.26,f
00000000-0000-0000-0002-000000000071,1060,,3.85,f
00000000-0000-0000-0002-000000000071,5010,3.94,,f
00000000-0000-0000-0002-000000000071,1040,,3.97,f
00000000-0000-0000-0002-000000000071,4040,,3.99,f
00000000-0000-0000-0002-000000000071,4060,4.24,4.27,f
00000000-0000-0000-0002-000000000071,1030,4.14,,f
00000000-0000-0000-0002-000000000071,4120,4.17,3.71,f
00000000-0000-0000-0002-000000000071,5080,4.01,4.13,f
00000000-0000-0000-0002-000000000071,6010,,3.73,f
00000000-0000-0000-0002-000000000071,4090,3.71,,f
00000000-0000-0000-0002-000000000071,1020,3.83,4.07,f
00000000-0000-0000-0002-000000000072,4120,,,f
00000000-0000-0000-0002-000000000072,6100,,,f
00000000-0000-0000-0002-000000000072,8010,,,f
00000000-0000-0000-0002-000000000072,A011,4.12,4.2,f
00000000-0000-0000-0002-000000000072,4020,,3.75,f
00000000-0000-0000-0002-000000000072,3023,4.02,,f
00000000-0000-0000-0002-000000000072,6070,,,f
00000000-0000-0000-0002-000000000072,B020,,4.27,f
00000000-0000-0000-0002-000000000072,5050,,,f
00000000-0000-0000-0002-000000000072,1090,4.07,,f
00000000-0000-0000-0002-000000000072,30A0,3.96,4.29,f
00000000-0000-0000-0002-000000000072,6030,4.15,,f
00000000-0000-0000-0002-000000000072,4090,4.25,,f
00000000-0000-0000-0002-000000000072,3050,,,f
00000000-0000-0000-0002-000000000072,7060,,,f
00000000-0000-0000-0002-000000000072,2070,3.81,3.91,f
00000000-0000-0000-0002-000000000072,3100,4.14,3.9,f
00000000-0000-0000-0002-000000000072,3030,3.83,,f
00000000-0000-0000-0002-000000000072,4040,3.71,4.03,f
00000000-0000-0000-0002-000000000072,5010,,,f
00000000-0000-0000-0002-000000000072,5070,,,f
00000000-0000-0000-0002-000000000072,5020,,4.27,f
00000000-0000-0000-0002-000000000072,H060,4.22,4.18,f
00000000-0000-0000-0002-000000000072,A013,3.96,,f
00000000-0000-0000-0002-000000000072,1010,,,f
00000000-0000-0000-0002-000000000072,6150,,4.1,f
00000000-0000-0000-0002-000000000072,2040,,,f
00000000-0000-0000-0002-000000000072,1040,4.06,,f
00000000-0000-0000-0002-000000000072,2090,,,f
00000000-0000-0000-0002-000000000072,4031,4.19,,f
00000000-0000-0000-0002-000000000072,6080,3.94,,f
00000000-0000-0000-0002-000000000072,5040,,3.88,f
00000000-0000-0000-0002-000000000073,2020,,4.06,f
00000000-0000-0000-0002-000000000073,3020,,,f
00000000-0000-0000-0002-000000000073,1020,4.1,,f
00000000-0000-0000-0002-000000000073,B020,,4.11,f
00000000-0000-0000-0002-000000000074,9020,4.26,,f
00000000-0000-0000-0002-000000000074,60A0,4.08,4.21,f
00000000-0000-0000-0002-000000000074,7012,3.77,4.03,f
00000000-0000-0000-0002-000000000074,B020,,,f
00000000-0000-0000-0002-000000000074,6110,,,f
00000000-0000-0000-0002-000000000074,3050,,,f
00000000-0000-0000-0002-000000000074,1040,4.02,4.03,f
00000000-0000-0000-0002-000000000074,1060,3.81,4.21,f
00000000-0000-0000-0002-000000000074,4020,,,f
00000000-0000-0000-0002-000000000074,6060,,4.19,f
00000000-0000-0000-0002-000000000074,3030,,3.81,f
00000000-0000-0000-0002-000000000074,6150,,4.15,f
00000000-0000-0000-0002-000000000074,O010,,3.86,f
00000000-0000-0000-0002-000000000074,6070,4.14,3.97,f
00000000-0000-0000-0002-000000000074,1090,,,f
00000000-0000-0000-0002-000000000074,6120,4.28,,f
00000000-0000-0000-0002-000000000074,3022,,,f
00000000-0000-0000-0002-000000000074,6020,4.3,4.27,f
00000000-0000-0000-0002-000000000074,3021,,,f
00000000-0000-0000-0002-000000000074,B0A0,,4.14,f
00000000-0000-0000-0002-000000000074,1050,,3.99,f
00000000-0000-0000-0002-000000000074,4031,3.79,,f
00000000-0000-0000-0002-000000000074,4010,3.93,4.19,f
00000000-0000-0000-0002-000000000074,2010,,3.86,f
00000000-0000-0000-0002-000000000074,6030,4.15,,f
00000000-0000-0000-0002-000000000074,A011,,,f
00000000-0000-0000-0002-000000000075,1040,,,f
00000000-0000-0000-0002-000000000075,1090,4.28,3.8,f
00000000-0000-0000-0002-000000000075,Z010,,,f
00000000-0000-0000-0002-000000000075,O020,,,f
00000000-0000-0000-0002-000000000075,50A0,,,f
00000000-0000-0000-0002-000000000075,7012,,4.15,f
