user_id,semester,gpa
00000000-0000-0000-0000-000000000164,109-1,1.66
00000000-0000-0000-0000-000000000164,109-2,3.409
00000000-0000-0000-0000-000000000164,110-1,3.78
00000000-0000-0000-0000-000000000164,110-2,1.74
00000000-0000-0000-0000-000000000164,111-1,0.8
00000000-0000-0000-0000-000000000164,111-2,3.046
00000000-0000-0000-0000-000000000164,112-1,3.042
00000000-0000-0000-0000-000000000164,112-2,3.208
00000000-0000-0000-0000-000000000164,113-1,2.52
00000000-0000-0000-0000-000000000164,113-2,3.18
00000000-0000-0000-0000-000000000266,111-1,2.3
00000000-0000-0000-0000-000000000266,111-2,3.008
00000000-0000-0000-0000-000000000266,112-1,3.175
00000000-0000-0000-0000-000000000266,112-2,2.1
00000000-0000-0000-0000-000000000266,113-1,3.217
00000000-0000-0000-0000-000000000266,113-2,3.217
00000000-0000-0000-0000-000000000208,110-1,3.12
00000000-0000-0000-0000-000000000208,110-2,2.717
00000000-0000-0000-0000-000000000208,111-1,2.06
00000000-0000-0000-0000-000000000208,111-2,2.155
00000000-0000-0000-0000-000000000208,112-1,2.423
00000000-0000-0000-0000-000000000208,112-2,2.21
00000000-0000-0000-0000-000000000208,113-1,3.673
00000000-0000-0000-0000-000000000208,113-2,0.85
00000000-0000-0000-0000-000000000348,113-1,3.438
00000000-0000-0000-0000-000000000348,113-2,2.27
00000000-0000-0000-0000-000000000549,113-1,2.46
00000000-0000-0000-0000-000000000549,113-2,1.542
00000000-0000-0000-0000-000000000224,112-1,2.84
00000000-0000-0000-0000-000000000224,112-2,3.4
00000000-0000-0000-0000-000000000224,113-1,2.973
00000000-0000-0000-0000-000000000224,113-2,2.03
00000000-0000-0000-0000-000000000521,109-1,1.638
00000000-0000-0000-0000-000000000521,109-2,3.46
00000000-0000-0000-0000-000000000521,110-1,2.333
00000000-0000-0000-0000-000000000521,110-2,3.3
00000000-0000-0000-0000-000000000521,111-1,1.94
00000000-0000-0000-0000-000000000521,111-2,2.573
00000000-0000-0000-0000-000000000521,112-1,2.273
00000000-0000-0000-0000-000000000521,112-2,1.775
00000000-0000-0000-0000-000000000521,113-1,2.591
00000000-0000-0000-0000-000000000521,113-2,2.1
00000000-0000-0000-0000-000000000615,111-1,3.709
00000000-0000-0000-0000-000000000615,111-2,2.8
00000000-0000-0000-0000-000000000615,112-1,3.283
00000000-0000-0000-0000-000000000615,112-2,2.07
00000000-0000-0000-0000-000000000615,113-1,2.936
00000000-0000-0000-0000-000000000615,113-2,1.827
00000000-0000-0000-0000-000000000588,113-1,3.9
00000000-0000-0000-0000-000000000588,113-2,1.682
00000000-0000-0000-0000-000000000526,109-1,2.567
00000000-0000-0000-0000-000000000526,109-2,2.167
00000000-0000-0000-0000-000000000526,110-1,1.76
00000000-0000-0000-0000-000000000526,110-2,3.7
00000000-0000-0000-0000-000000000526,111-1,3.58
00000000-0000-0000-0000-000000000526,111-2,1.927
00000000-0000-0000-0000-000000000526,112-1,2.464
00000000-0000-0000-0000-000000000526,112-2,1.873
00000000-0000-0000-0000-000000000526,113-1,2.073
00000000-0000-0000-0000-000000000526,113-2,3.064
00000000-0000-0000-0000-000000000385,111-1,2.533
00000000-0000-0000-0000-000000000385,111-2,2.164
00000000-0000-0000-0000-000000000385,112-1,1.817
00000000-0000-0000-0000-000000000385,112-2,3.592
00000000-0000-0000-0000-000000000385,113-1,4
00000000-0000-0000-0000-000000000385,113-2,3.055
00000000-0000-0000-0000-000000000567,108-1,2.46
00000000-0000-0000-0000-000000000567,108-2,2.52
00000000-0000-0000-0000-000000000567,109-1,3.19
00000000-0000-0000-0000-000000000567,109-2,2.5
00000000-0000-0000-0000-000000000567,110-1,2.609
00000000-0000-0000-0000-000000000567,110-2,2.3
00000000-0000-0000-0000-000000000567,111-1,2.791
00000000-0000-0000-0000-000000000567,111-2,2.18
00000000-0000-0000-0000-000000000567,112-1,2.58
00000000-0000-0000-0000-000000000567,112-2,1.767
00000000-0000-0000-0000-000000000567,113-1,2.827
00000000-0000-0000-0000-000000000567,113-2,3.477
00000000-0000-0000-0000-000000000293,111-1,2.967
00000000-0000-0000-0000-000000000293,111-2,2.809
00000000-0000-0000-0000-000000000293,112-1,1.75
00000000-0000-0000-0000-000000000293,112-2,4.06
00000000-0000-0000-0000-000000000293,113-1,1.72
00000000-0000-0000-0000-000000000293,113-2,1.93
00000000-0000-0000-0000-000000000255,109-1,2.233
00000000-0000-0000-0000-000000000255,109-2,2.7
00000000-0000-0000-0000-000000000255,110-1,3.031
00000000-0000-0000-0000-000000000255,110-2,1.85
00000000-0000-0000-0000-000000000255,111-1,2.62
00000000-0000-0000-0000-000000000255,111-2,3.592
00000000-0000-0000-0000-000000000255,112-1,2.825
00000000-0000-0000-0000-000000000255,112-2,2.269
00000000-0000-0000-0000-000000000255,113-1,3.2
00000000-0000-0000-0000-000000000255,113-2,3.08
00000000-0000-0000-0000-000000000413,109-1,1.233
00000000-0000-0000-0000-000000000413,109-2,2.46
00000000-0000-0000-0000-000000000413,110-1,2.009
00000000-0000-0000-0000-000000000413,110-2,3.14
00000000-0000-0000-0000-000000000413,111-1,2.491
00000000-0000-0000-0000-000000000413,111-2,3.631
00000000-0000-0000-0000-000000000413,112-1,1.509
00000000-0000-0000-0000-000000000413,112-2,3.04
00000000-0000-0000-0000-000000000413,113-1,1.22
00000000-0000-0000-0000-000000000413,113-2,2.818
00000000-0000-0000-0000-000000000168,109-1,2.68
00000000-0000-0000-0000-000000000168,109-2,3.223
00000000-0000-0000-0000-000000000168,110-1,3.255
00000000-0000-0000-0000-000000000168,110-2,1.58
00000000-0000-0000-0000-000000000168,111-1,3.536
00000000-0000-0000-0000-000000000168,111-2,1.827
00000000-0000-0000-0000-000000000168,112-1,2.518
00000000-0000-0000-0000-000000000168,112-2,2.3
00000000-0000-0000-0000-000000000168,113-1,2.5
00000000-0000-0000-0000-000000000168,113-2,1.41
00000000-0000-0000-0000-000000000149,108-1,3.08
00000000-0000-0000-0000-000000000149,108-2,2.82
00000000-0000-0000-0000-000000000149,109-1,2.95
00000000-0000-0000-0000-000000000149,109-2,3.12
00000000-0000-0000-0000-000000000149,110-1,2.573
00000000-0000-0000-0000-000000000149,110-2,2.069
00000000-0000-0000-0000-000000000149,111-1,2.973
00000000-0000-0000-0000-000000000149,111-2,3.333
00000000-0000-0000-0000-000000000149,112-1,3.12
00000000-0000-0000-0000-000000000149,112-2,3.191
00000000-0000-0000-0000-000000000149,113-1,2.442
00000000-0000-0000-0000-000000000149,113-2,1.65
00000000-0000-0000-0000-000000000396,112-1,1.617
00000000-0000-0000-0000-000000000396,112-2,2.9
00000000-0000-0000-0000-000000000396,113-1,2.027
00000000-0000-0000-0000-000000000396,113-2,2.436
00000000-0000-0000-0000-000000000515,109-1,2.95
00000000-0000-0000-0000-000000000515,109-2,2.264
00000000-0000-0000-0000-000000000515,110-1,3
00000000-0000-0000-0000-000000000515,110-2,3.3
00000000-0000-0000-0000-000000000515,111-1,3.65
00000000-0000-0000-0000-000000000515,111-2,2.017
00000000-0000-0000-0000-000000000515,112-1,1.818
00000000-0000-0000-0000-000000000515,112-2,2.546
00000000-0000-0000-0000-000000000515,113-1,2.517
00000000-0000-0000-0000-000000000515,113-2,3.317
00000000-0000-0000-0000-000000000618,109-1,1.708
00000000-0000-0000-0000-000000000618,109-2,3.52
00000000-0000-0000-0000-000000000618,110-1,3.717
00000000-0000-0000-0000-000000000618,110-2,2.06
00000000-0000-0000-0000-000000000618,111-1,3.318
00000000-0000-0000-0000-000000000618,111-2,2.667
00000000-0000-0000-0000-000000000618,112-1,2.92
00000000-0000-0000-0000-000000000618,112-2,3.115
00000000-0000-0000-0000-000000000618,113-1,1.75
00000000-0000-0000-0000-000000000618,113-2,3.4
00000000-0000-0000-0000-000000000535,109-1,1.05
00000000-0000-0000-0000-000000000535,109-2,2.918
00000000-0000-0000-0000-000000000535,110-1,2.291
00000000-0000-0000-0000-000000000535,110-2,1.891
00000000-0000-0000-0000-000000000535,111-1,3.45
00000000-0000-0000-0000-000000000535,111-2,2.758
00000000-0000-0000-0000-000000000535,112-1,2.727
00000000-0000-0000-0000-000000000535,112-2,2.833
00000000-0000-0000-0000-000000000535,113-1,3.292
00000000-0000-0000-0000-000000000535,113-2,2.9
00000000-0000-0000-0000-000000000158,112-1,2.323
00000000-0000-0000-0000-000000000158,112-2,2.508
00000000-0000-0000-0000-000000000158,113-1,1.68
00000000-0000-0000-0000-000000000158,113-2,1.883
00000000-0000-0000-0000-000000000477,108-1,3.975
00000000-0000-0000-0000-000000000477,108-2,2.82
00000000-0000-0000-0000-000000000477,109-1,2.02
00000000-0000-0000-0000-000000000477,109-2,2.3
00000000-0000-0000-0000-000000000477,110-1,2.817
00000000-0000-0000-0000-000000000477,110-2,2.931
00000000-0000-0000-0000-000000000477,111-1,2.709
00000000-0000-0000-0000-000000000477,111-2,1.373
00000000-0000-0000-0000-000000000477,112-1,2.425
00000000-0000-0000-0000-000000000477,112-2,3.64
00000000-0000-0000-0000-000000000477,113-1,2.68
00000000-0000-0000-0000-000000000477,113-2,2.8
00000000-0000-0000-0000-000000000518,108-1,2.19
00000000-0000-0000-0000-000000000518,108-2,3.85
00000000-0000-0000-0000-000000000518,109-1,3.5
00000000-0000-0000-0000-000000000518,109-2,3.233
00000000-0000-0000-0000-000000000518,110-1,3.091
00000000-0000-0000-0000-000000000518,110-2,3.52
00000000-0000-0000-0000-000000000518,111-1,2.727
00000000-0000-0000-0000-000000000518,111-2,2.74
00000000-0000-0000-0000-000000000518,112-1,3.554
00000000-0000-0000-0000-000000000518,112-2,2.936
00000000-0000-0000-0000-000000000518,113-1,2.66
00000000-0000-0000-0000-000000000518,113-2,2.033
00000000-0000-0000-0000-000000000146,107-1,3.064
00000000-0000-0000-0000-000000000146,107-2,1.845
00000000-0000-0000-0000-000000000146,108-1,1.927
00000000-0000-0000-0000-000000000146,108-2,1.26
00000000-0000-0000-0000-000000000146,109-1,1.667
00000000-0000-0000-0000-000000000146,109-2,1.877
00000000-0000-0000-0000-000000000146,110-1,3
00000000-0000-0000-0000-000000000146,110-2,1.273
00000000-0000-0000-0000-000000000146,111-1,3.027
00000000-0000-0000-0000-000000000146,111-2,2.86
00000000-0000-0000-0000-000000000146,112-1,2.545
00000000-0000-0000-0000-000000000146,112-2,2.882
00000000-0000-0000-0000-000000000146,113-1,2.223
00000000-0000-0000-0000-000000000146,113-2,2.915
00000000-0000-0000-0000-000000000496,108-1,3.667
00000000-0000-0000-0000-000000000496,108-2,1.6
00000000-0000-0000-0000-000000000496,109-1,0.782
00000000-0000-0000-0000-000000000496,109-2,2.48
00000000-0000-0000-0000-000000000496,110-1,2.54
00000000-0000-0000-0000-000000000496,110-2,2.89
00000000-0000-0000-0000-000000000496,111-1,3.54
00000000-0000-0000-0000-000000000496,111-2,3.1
00000000-0000-0000-0000-000000000496,112-1,2.8
00000000-0000-0000-0000-000000000496,112-2,1.52
00000000-0000-0000-0000-000000000496,113-1,2.164
00000000-0000-0000-0000-000000000496,113-2,2.825
00000000-0000-0000-0000-000000000410,112-1,2.623
00000000-0000-0000-0000-000000000410,112-2,2.464
00000000-0000-0000-0000-000000000410,113-1,2.62
00000000-0000-0000-0000-000000000410,113-2,1.909
00000000-0000-0000-0000-000000000177,110-1,3.191
00000000-0000-0000-0000-000000000177,110-2,0.618
00000000-0000-0000-0000-000000000177,111-1,3.667
00000000-0000-0000-0000-000000000177,111-2,4.21
00000000-0000-0000-0000-000000000177,112-1,3.345
00000000-0000-0000-0000-000000000177,112-2,1.782
00000000-0000-0000-0000-000000000177,113-1,2.227
00000000-0000-0000-0000-000000000177,113-2,3.164
00000000-0000-0000-0000-000000000393,113-1,2.683
00000000-0000-0000-0000-000000000393,113-2,2.42
00000000-0000-0000-0000-000000000469,110-1,2.746
00000000-0000-0000-0000-000000000469,110-2,2.1
00000000-0000-0000-0000-000000000469,111-1,2.775
00000000-0000-0000-0000-000000000469,111-2,3.5
00000000-0000-0000-0000-000000000469,112-1,2.725
00000000-0000-0000-0000-000000000469,112-2,3.075
00000000-0000-0000-0000-000000000469,113-1,2.282
00000000-0000-0000-0000-000000000469,113-2,3.56
00000000-0000-0000-0000-000000000321,109-1,2.98
00000000-0000-0000-0000-000000000321,109-2,1.2
00000000-0000-0000-0000-000000000321,110-1,1.533
00000000-0000-0000-0000-000000000321,110-2,2.92
00000000-0000-0000-0000-000000000321,111-1,2.715
00000000-0000-0000-0000-000000000321,111-2,3.315
00000000-0000-0000-0000-000000000321,112-1,2.727
00000000-0000-0000-0000-000000000321,112-2,1.792
00000000-0000-0000-0000-000000000321,113-1,3.927
00000000-0000-0000-0000-000000000321,113-2,2.023
00000000-0000-0000-0000-000000000468,109-1,3.745
00000000-0000-0000-0000-000000000468,109-2,3.758
00000000-0000-0000-0000-000000000468,110-1,4.1
00000000-0000-0000-0000-000000000468,110-2,2.055
00000000-0000-0000-0000-000000000468,111-1,1.355
00000000-0000-0000-0000-000000000468,111-2,2.182
00000000-0000-0000-0000-000000000468,112-1,3.192
00000000-0000-0000-0000-000000000468,112-2,2.125
00000000-0000-0000-0000-000000000468,113-1,2.03
00000000-0000-0000-0000-000000000468,113-2,1.883
00000000-0000-0000-0000-000000000403,108-1,1.918
00000000-0000-0000-0000-000000000403,108-2,3.9
00000000-0000-0000-0000-000000000403,109-1,2.86
00000000-0000-0000-0000-000000000403,109-2,2.242
00000000-0000-0000-0000-000000000403,110-1,2.88
00000000-0000-0000-0000-000000000403,110-2,2.6
00000000-0000-0000-0000-000000000403,111-1,3
00000000-0000-0000-0000-000000000403,111-2,1.6
00000000-0000-0000-0000-000000000403,112-1,3.3
00000000-0000-0000-0000-000000000403,112-2,1.925
00000000-0000-0000-0000-000000000403,113-1,3.79
00000000-0000-0000-0000-000000000403,113-2,3.918
00000000-0000-0000-0000-000000000590,111-1,2.791
00000000-0000-0000-0000-000000000590,111-2,3.427
00000000-0000-0000-0000-000000000590,112-1,2.8
00000000-0000-0000-0000-000000000590,112-2,0.708
00000000-0000-0000-0000-000000000590,113-1,3.058
00000000-0000-0000-0000-000000000590,113-2,3.258
00000000-0000-0000-0000-000000000249,109-1,2.827
00000000-0000-0000-0000-000000000249,109-2,1.86
00000000-0000-0000-0000-000000000249,110-1,3.155
00000000-0000-0000-0000-000000000249,110-2,2.48
00000000-0000-0000-0000-000000000249,111-1,3.34
00000000-0000-0000-0000-000000000249,111-2,2.083
00000000-0000-0000-0000-000000000249,112-1,3.42
00000000-0000-0000-0000-000000000249,112-2,3.02
00000000-0000-0000-0000-000000000249,113-1,3.362
00000000-0000-0000-0000-000000000249,113-2,3.569
00000000-0000-0000-0000-000000000522,112-1,1.991
00000000-0000-0000-0000-000000000522,112-2,2.885
00000000-0000-0000-0000-000000000522,113-1,3.1
00000000-0000-0000-0000-000000000522,113-2,3.382
00000000-0000-0000-0000-000000000564,108-1,2.973
00000000-0000-0000-0000-000000000564,108-2,2.827
00000000-0000-0000-0000-000000000564,109-1,3.077
00000000-0000-0000-0000-000000000564,109-2,1.591
00000000-0000-0000-0000-000000000564,110-1,3.473
00000000-0000-0000-0000-000000000564,110-2,2.983
00000000-0000-0000-0000-000000000564,111-1,3.22
00000000-0000-0000-0000-000000000564,111-2,1.89
00000000-0000-0000-0000-000000000564,112-1,1.869
00000000-0000-0000-0000-000000000564,112-2,2.182
00000000-0000-0000-0000-000000000564,113-1,3.14
00000000-0000-0000-0000-000000000564,113-2,2.175
00000000-0000-0000-0000-000000000416,113-1,2.245
00000000-0000-0000-0000-000000000416,113-2,3.318
00000000-0000-0000-0000-000000000441,109-1,3.918
00000000-0000-0000-0000-000000000441,109-2,2.6
00000000-0000-0000-0000-000000000441,110-1,2.123
00000000-0000-0000-0000-000000000441,110-2,1.82
00000000-0000-0000-0000-000000000441,111-1,2.94
00000000-0000-0000-0000-000000000441,111-2,3.04
00000000-0000-0000-0000-000000000441,112-1,1.908
00000000-0000-0000-0000-000000000441,112-2,2.8
00000000-0000-0000-0000-000000000441,113-1,3.464
00000000-0000-0000-0000-000000000441,113-2,2.527
00000000-0000-0000-0000-000000000566,112-1,2.218
00000000-0000-0000-0000-000000000566,112-2,3.255
00000000-0000-0000-0000-000000000566,113-1,1.48
00000000-0000-0000-0000-000000000566,113-2,2.515
00000000-0000-0000-0000-000000000316,109-1,2.09
00000000-0000-0000-0000-000000000316,109-2,2.569
00000000-0000-0000-0000-000000000316,110-1,3.282
00000000-0000-0000-0000-000000000316,110-2,1.2
00000000-0000-0000-0000-000000000316,111-1,2.827
00000000-0000-0000-0000-000000000316,111-2,3.355
00000000-0000-0000-0000-000000000316,112-1,3.136
00000000-0000-0000-0000-000000000316,112-2,1.946
00000000-0000-0000-0000-000000000316,113-1,3.391
00000000-0000-0000-0000-000000000316,113-2,2.427
00000000-0000-0000-0000-000000000541,107-1,1.31
00000000-0000-0000-0000-000000000541,107-2,3.32
00000000-0000-0000-0000-000000000541,108-1,2.667
00000000-0000-0000-0000-000000000541,108-2,2.98
00000000-0000-0000-0000-000000000541,109-1,3.164
00000000-0000-0000-0000-000000000541,109-2,3.45
00000000-0000-0000-0000-000000000541,110-1,2.617
00000000-0000-0000-0000-000000000541,110-2,3.023
00000000-0000-0000-0000-000000000541,111-1,2.355
00000000-0000-0000-0000-000000000541,111-2,3.767
00000000-0000-0000-0000-000000000541,112-1,4
00000000-0000-0000-0000-000000000541,112-2,2.675
00000000-0000-0000-0000-000000000541,113-1,2.564
00000000-0000-0000-0000-000000000541,113-2,2.44
00000000-0000-0000-0000-000000000389,113-1,2.567
00000000-0000-0000-0000-000000000389,113-2,2.445
00000000-0000-0000-0000-000000000427,111-1,2.06
00000000-0000-0000-0000-000000000427,111-2,1.32
00000000-0000-0000-0000-000000000427,112-1,3.173
00000000-0000-0000-0000-000000000427,112-2,2.483
00000000-0000-0000-0000-000000000427,113-1,2.591
00000000-0000-0000-0000-000000000427,113-2,2.1
00000000-0000-0000-0000-000000000429,108-1,3.058
00000000-0000-0000-0000-000000000429,108-2,2.86
00000000-0000-0000-0000-000000000429,109-1,2.555
00000000-0000-0000-0000-000000000429,109-2,1.664
00000000-0000-0000-0000-000000000429,110-1,2.064
00000000-0000-0000-0000-000000000429,110-2,3.433
00000000-0000-0000-0000-000000000429,111-1,2.433
00000000-0000-0000-0000-000000000429,111-2,2.755
00000000-0000-0000-0000-000000000429,112-1,3
00000000-0000-0000-0000-000000000429,112-2,2.073
00000000-0000-0000-0000-000000000429,113-1,2.591
00000000-0000-0000-0000-000000000429,113-2,1.864
00000000-0000-0000-0000-000000000366,108-1,2.085
00000000-0000-0000-0000-000000000366,108-2,2.364
00000000-0000-0000-0000-000000000366,109-1,3.66
00000000-0000-0000-0000-000000000366,109-2,2.9
00000000-0000-0000-0000-000000000366,110-1,2.667
00000000-0000-0000-0000-000000000366,110-2,2.95
00000000-0000-0000-0000-000000000366,111-1,2.769
00000000-0000-0000-0000-000000000366,111-2,2.309
00000000-0000-0000-0000-000000000366,112-1,3.392
00000000-0000-0000-0000-000000000366,112-2,3.14
00000000-0000-0000-0000-000000000366,113-1,1.94
00000000-0000-0000-0000-000000000366,113-2,2.808
00000000-0000-0000-0000-000000000190,108-1,3.031
00000000-0000-0000-0000-000000000190,108-2,2.592
00000000-0000-0000-0000-000000000190,109-1,2.745
00000000-0000-0000-0000-000000000190,109-2,3.223
00000000-0000-0000-0000-000000000190,110-1,2.667
00000000-0000-0000-0000-000000000190,110-2,3.008
00000000-0000-0000-0000-000000000190,111-1,3.036
00000000-0000-0000-0000-000000000190,111-2,2.636
00000000-0000-0000-0000-000000000190,112-1,3.3
00000000-0000-0000-0000-000000000190,112-2,3.192
00000000-0000-0000-0000-000000000190,113-1,3.49
00000000-0000-0000-0000-000000000190,113-2,2.8
00000000-0000-0000-0000-000000000489,111-1,3.375
00000000-0000-0000-0000-000000000489,111-2,3.433
00000000-0000-0000-0000-000000000489,112-1,3.92
00000000-0000-0000-0000-000000000489,112-2,1.818
00000000-0000-0000-0000-000000000489,113-1,2.055
00000000-0000-0000-0000-000000000489,113-2,2.8
00000000-0000-0000-0000-000000000215,109-1,2.531
00000000-0000-0000-0000-000000000215,109-2,2.692
